timestamp,region,pm25,temperature,humidity
2025-01-05T11:30:00.000Z,New Delhi-8118,-999.0,21.11,57.3
2025-01-05T15:30:00.000Z,New Delhi-8118,-999.0,27.98,47.72
,location,,27.94,69.41
2025-01-05T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,33.46,45.54
2024-12-31T21:30:00.000Z,New Delhi-8118,286.0,23.27,33.96
2025-01-01T01:30:00.000Z,New Delhi-8118,185.0,27.03,42.15
2025-01-01T05:30:00.000Z,New Delhi-8118,193.0,21.52,44.75
2025-01-01T09:30:00.000Z,New Delhi-8118,196.0,27.56,67.78
2025-01-01T13:30:00.000Z,New Delhi-8118,206.0,26.22,55.43
2025-01-01T17:30:00.000Z,New Delhi-8118,205.0,27.88,47.46
2025-01-01T20:30:00.000Z,New Delhi-8118,158.0,22.92,44.03
2025-01-02T00:30:00.000Z,New Delhi-8118,174.0,21.27,55.27
2025-01-02T04:30:00.000Z,New Delhi-8118,204.0,32.23,35.86
2025-01-02T08:30:00.000Z,New Delhi-8118,190.0,28.48,47.04
2025-01-02T12:30:00.000Z,New Delhi-8118,198.0,25.39,58.9
2025-01-02T16:30:00.000Z,New Delhi-8118,291.0,25.58,67.17
2025-01-02T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,210.0,24.48,35.4
2025-01-02T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,220.0,30.12,30.7
2025-01-03T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,180.0,23.04,52.32
2025-01-03T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,431.0,30.37,37.58
2025-01-03T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,208.0,31.6,49.57
2025-01-03T15:30:00.000Z,US Diplomatic Post: New Delhi-8118,261.0,23.01,65.48
,location,,23.34,42.91
2025-01-03T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,195.0,33.95,58.46
2025-01-04T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,167.0,30.94,34.59
2025-01-04T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,416.0,30.94,46.27
2025-01-04T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,352.0,21.5,60.2
2025-01-04T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,283.0,20.08,58.43
2025-01-04T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,308.0,21.71,58.59
2025-01-04T21:30:00.000Z,New Delhi-8118,-999.0,22.1,62.27
2025-01-05T01:30:00.000Z,New Delhi-8118,-999.0,28.43,53.76
2025-01-05T05:30:00.000Z,New Delhi-8118,-999.0,29.99,65.63
2025-01-05T09:30:00.000Z,New Delhi-8118,-999.0,34.67,36.4
2025-01-05T13:30:00.000Z,New Delhi-8118,-999.0,25.77,51.19
2025-01-05T17:30:00.000Z,New Delhi-8118,-999.0,30.83,30.11
2025-01-05T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,26.25,41.42
2024-12-31T20:30:00.000Z,New Delhi-8118,343.0,27.45,38.87
2025-01-01T00:30:00.000Z,New Delhi-8118,189.0,22.57,65.3
2025-01-01T04:30:00.000Z,New Delhi-8118,170.0,22.15,30.81
2025-01-01T08:30:00.000Z,New Delhi-8118,202.0,29.67,34.61
2025-01-01T12:30:00.000Z,New Delhi-8118,203.0,33.05,48.5
2025-01-01T16:30:00.000Z,New Delhi-8118,213.0,33.99,36.11
2025-01-01T19:30:00.000Z,New Delhi-8118,163.0,28.32,53.24
2025-01-01T23:30:00.000Z,New Delhi-8118,176.0,33.93,34.08
2025-01-02T03:30:00.000Z,New Delhi-8118,167.0,33.54,55.95
2025-01-02T07:30:00.000Z,New Delhi-8118,179.0,33.9,34.53
2025-01-02T11:30:00.000Z,New Delhi-8118,191.0,26.23,58.21
2025-01-02T15:30:00.000Z,New Delhi-8118,308.0,24.38,55.02
,location,,22.09,32.3
2025-01-02T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,200.0,28.7,40.89
2025-01-03T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,203.0,26.75,31.21
2025-01-03T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,349.0,29.72,35.61
2025-01-03T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,278.0,32.74,49.03
2025-01-03T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,265.0,24.54,43.76
2025-01-03T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,333.0,23.48,58.6
2025-01-03T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,149.0,23.21,31.96
2025-01-04T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,179.0,26.7,50.05
2025-01-04T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,334.0,21.18,37.02
2025-01-04T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,370.0,31.61,40.07
2025-01-04T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,278.0,24.51,54.86
2025-01-04T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,303.0,33.5,53.67
2025-01-04T20:30:00.000Z,New Delhi-8118,219.0,23.92,63.19
2025-01-05T00:30:00.000Z,New Delhi-8118,-999.0,27.92,43.88
2025-01-05T04:30:00.000Z,New Delhi-8118,-999.0,20.69,42.93
2025-01-05T08:30:00.000Z,New Delhi-8118,-999.0,28.93,55.67
2025-01-05T12:30:00.000Z,New Delhi-8118,-999.0,24.81,33.04
2025-01-05T16:30:00.000Z,New Delhi-8118,-999.0,31.86,32.45
2025-01-05T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,31.78,66.91
2025-01-06T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,32.81,46.31
2025-01-06T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,25.66,44.0
2025-01-06T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,28.45,39.99
2025-01-06T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,29.21,34.46
2025-01-06T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,34.86,46.99
2025-01-06T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,20.48,68.4
2025-01-07T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,32.91,44.54
2025-01-07T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,24.73,63.09
2025-01-07T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,20.19,59.97
2025-01-07T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,25.95,45.29
2025-01-07T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,22.97,56.11
2025-01-07T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,29.71,43.07
2025-01-06T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,27.81,42.54
2025-01-06T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,34.66,38.24
2025-01-06T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,29.17,41.36
2025-01-06T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,31.73,67.28
2025-01-06T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,32.24,58.96
2025-01-06T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,32.0,31.36
2025-01-06T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,30.25,46.71
2025-01-07T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,25.95,45.96
2025-01-07T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,21.4,34.53
2025-01-07T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,23.93,38.32
2025-01-07T15:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,31.6,38.86
,location,,33.81,31.44
2025-01-05T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,32.67,30.26
2025-01-06T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,32.4,40.15
2025-01-06T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,27.08,36.59
2025-01-06T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,23.63,30.92
2025-01-06T15:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,32.79,58.2
,location,,28.23,53.66
2025-01-06T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,26.04,39.96
2025-01-07T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,29.55,33.23
2025-01-07T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,34.18,37.03
2025-01-07T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,23.79,63.53
2025-01-07T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,27.46,56.6
2025-01-07T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,32.7,43.78
2025-01-06T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,22.3,42.1
2025-01-06T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,33.92,48.5
2025-01-06T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,29.11,54.13
2025-01-06T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,23.38,46.39
2025-01-06T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,33.88,54.54
2025-01-06T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,32.17,37.16
2025-01-07T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,32.66,44.02
2025-01-07T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,30.76,44.25
2025-01-07T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,33.05,49.38
2025-01-07T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,21.86,51.59
2025-01-07T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,32.85,63.93
2025-01-07T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,23.79,63.8
2025-01-08T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,34.81,57.28
2025-01-08T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,21.62,32.15
2025-01-08T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,81.0,31.03,59.58
2025-01-08T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,86.0,20.73,45.76
2025-01-08T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,245.0,29.86,69.63
2025-01-08T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,265.0,26.78,55.93
2025-01-08T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,176.0,27.19,69.07
2025-01-09T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,192.0,27.03,64.19
2025-01-09T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,173.0,29.82,47.5
2025-01-09T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,314.0,30.36,48.21
2025-01-09T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,374.0,34.04,37.7
2025-01-09T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,339.0,24.12,37.9
2025-01-09T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,359.0,33.24,33.99
2025-01-10T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,289.0,20.66,65.35
2025-01-10T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,207.0,20.35,41.47
2025-01-10T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,207.0,26.22,42.27
2025-01-10T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,196.0,25.11,44.29
2025-01-10T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,273.0,26.38,44.26
2025-01-10T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,243.0,29.88,59.64
2025-01-10T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,146.0,21.82,55.98
2025-01-11T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,143.0,28.65,38.67
2025-01-09T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,305.0,34.13,57.69
2025-01-09T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,338.0,26.38,52.69
2025-01-09T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,351.0,27.74,40.23
2025-01-09T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,349.0,24.42,58.35
2025-01-10T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,198.0,26.81,62.81
2025-01-10T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,222.0,30.2,53.98
2025-01-10T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,203.0,25.31,60.96
2025-01-10T15:30:00.000Z,US Diplomatic Post: New Delhi-8118,283.0,22.4,61.13
,location,,21.75,31.24
2025-01-10T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,146.0,32.52,46.77
2025-01-11T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,147.0,21.29,44.25
2025-01-07T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,30.67,45.4
2025-01-08T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,31.72,56.0
2025-01-08T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,24.04,60.32
2025-01-08T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,81.0,34.63,42.84
2025-01-08T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,117.0,26.62,39.18
2025-01-08T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,270.0,34.07,41.83
2025-01-08T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,234.0,23.61,52.17
2025-01-09T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,176.0,26.11,36.03
2025-01-09T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,183.0,21.76,63.12
2025-01-09T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,427.0,25.36,57.21
2025-01-07T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,30.85,34.13
2025-01-08T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,21.56,32.57
2025-01-08T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,99.0,34.29,34.47
2025-01-08T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,70.0,24.43,57.63
2025-01-08T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,129.0,32.99,53.13
2025-01-08T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,260.0,25.59,45.08
2025-01-08T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,200.0,30.55,67.47
2025-01-09T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,160.0,31.03,55.99
2025-01-09T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,161.0,32.53,31.21
2025-01-09T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,369.0,33.14,62.31
2025-01-09T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,371.0,20.01,39.71
2025-01-09T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,347.0,28.07,30.97
2025-01-09T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,373.0,33.17,38.06
2025-01-10T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,157.0,21.62,68.58
2025-01-10T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,248.0,23.29,54.99
2025-01-10T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,209.0,25.41,49.59
2025-01-10T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,217.0,20.82,53.69
2025-01-10T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,290.0,26.35,42.56
2025-01-10T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,188.0,31.2,69.44
2025-01-11T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,138.0,24.24,69.39
2025-01-11T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,157.0,29.28,62.29
2025-01-11T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,182.0,31.53,49.77
2025-01-11T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,226.0,31.23,47.52
2025-01-11T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,127.0,30.73,58.65
2025-01-11T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,134.0,21.08,59.2
2025-01-11T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,159.0,30.03,47.67
2025-01-12T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,129.0,27.12,67.45
2025-01-12T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,158.0,22.15,68.94
2025-01-12T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,149.0,29.45,61.7
2025-01-12T15:30:00.000Z,US Diplomatic Post: New Delhi-8118,156.0,26.76,64.55
2025-01-11T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,183.0,27.15,38.95
2025-01-11T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,192.0,26.9,32.38
2025-01-11T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,164.0,21.22,37.27
2025-01-11T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,126.0,27.64,56.52
2025-01-11T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,129.0,32.13,54.75
2025-01-12T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,173.0,27.9,62.84
2025-01-12T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,137.0,28.33,53.81
2025-01-12T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,144.0,30.46,42.36
2025-01-12T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,138.0,23.19,46.2
2025-01-12T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,217.0,26.24,49.26
2025-01-09T15:30:00.000Z,US Diplomatic Post: New Delhi-8118,341.0,20.1,42.14
,location,,22.27,34.24
2025-01-09T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,359.0,29.75,60.07
2025-01-10T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,183.0,23.91,56.47
2025-01-10T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,220.0,20.29,61.45
2025-01-10T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,199.0,20.51,56.48
2025-01-10T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,31.14,40.24
2025-01-10T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,281.0,27.24,34.05
2025-01-10T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,160.0,20.51,50.92
2025-01-11T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,128.0,32.73,47.26
2025-01-07T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,30.66,48.09
2025-01-08T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,-999.0,25.52,42.89
2025-01-08T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,80.0,23.56,59.34
2025-01-08T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,66.0,21.93,31.25
2025-01-08T15:30:00.000Z,US Diplomatic Post: New Delhi-8118,195.0,27.5,62.35
,location,,32.26,42.13
2025-01-08T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,191.0,31.25,37.9
2025-01-09T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,160.0,20.47,64.9
2025-01-09T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,180.0,30.52,59.12
2025-01-09T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,323.0,30.0,59.64
2025-01-17T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,153.0,25.51,33.14
2025-01-18T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,122.0,29.52,59.82
2025-01-18T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,117.0,21.31,60.22
2025-01-18T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,178.0,30.45,64.27
2025-01-18T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,200.0,34.08,68.48
2025-01-18T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,228.0,33.43,43.78
2025-01-18T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,225.0,32.28,37.38
2025-01-18T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,210.0,33.23,45.13
2025-01-19T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,293.0,24.62,37.86
2025-01-11T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,174.0,26.05,41.98
2025-01-11T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,174.0,31.32,69.84
2025-01-11T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,134.0,26.44,55.02
2025-01-11T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,132.0,27.58,32.07
2025-01-11T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,149.0,32.71,69.57
2025-01-12T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,152.0,21.98,48.19
2025-01-12T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,151.0,26.73,41.74
2025-01-12T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,146.0,32.54,34.14
2025-01-12T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,145.0,29.49,65.8
2025-01-17T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,137.0,23.99,39.62
2025-01-18T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,120.0,27.67,48.45
2025-01-18T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,132.0,31.83,65.34
2025-01-18T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,177.0,29.95,34.56
2025-01-18T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,186.0,20.63,40.56
2025-01-18T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,295.0,22.33,60.2
2025-01-18T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,232.0,30.11,50.34
2025-01-19T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,220.0,24.34,32.75
2025-01-19T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,369.0,28.72,55.01
2025-01-17T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,131.0,22.95,58.51
2025-01-18T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,113.0,26.34,52.23
2025-01-18T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,137.0,24.5,34.55
2025-01-18T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,219.0,28.16,40.11
2025-01-18T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,188.0,33.32,40.19
